Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,Academic Program Code
120118 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,33,14,19,0,7,1,0,0,0,0,0,23,2,0,0,8,25,10KR0067NDEG
120118 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,5,1,4,0,3,0,0,1,0,0,0,1,0,0,0,1,4,10KS0265AD
120118 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,23,11,12,0,9,0,0,0,0,0,0,14,0,0,0,4,19,10KS0265AMUS
120118 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,10,4,6,0,5,1,0,0,0,0,0,4,0,0,0,3,7,10KS0265AMUS
120118 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,127,46,80,1,44,3,1,4,0,0,1,73,1,2,1,21,106,10KS0265AMUS
120118 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,20,15,5,0,7,1,0,0,0,0,2,10,0,0,1,3,17,10KS0265AMUS
120118 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,6,2,4,0,2,1,0,0,0,0,0,3,0,0,0,1,5,10KS0265AMUS
120118 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,22,22,0,0,13,2,1,2,0,0,0,4,0,1,0,10,12,10KS0265AMUS
120118 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,30,15,14,1,18,3,1,3,0,0,2,3,0,1,0,24,6,10KR0265BA
120118 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,41,11,30,0,34,5,0,2,0,0,0,0,0,0,1,39,2,10KR3930BME
120118 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,128,63,65,0,114,6,2,4,0,0,2,0,0,2,0,118,10,10KR3931BME
120118 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,4,3,1,0,2,1,0,1,0,0,0,0,0,0,0,4,0,10KR3932BME
120118 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,30,7,23,0,23,2,3,0,0,0,1,1,0,3,0,25,5,10KR0157BMUS
120118 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,89,40,49,0,58,15,2,5,0,0,2,7,0,2,0,62,27,10KR0158BMUS
120118 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,9,6,3,0,6,2,0,0,0,0,0,1,0,0,0,6,3,10KR0159BMUS
120118 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,5,2,3,0,3,1,0,1,0,0,0,0,0,0,0,4,1,10KR0160BMUS
120118 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,6,3,3,0,4,1,0,1,0,0,0,0,0,1,0,6,0,10KR0161BMUS
120118 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,27,23,4,0,23,1,2,1,0,0,0,0,0,2,0,23,4,10KR5045BMUS
120118 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,6,5,1,0,4,0,2,0,0,0,0,0,0,2,0,1,5,10KS0168EDD
120118 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,8,6,2,0,6,1,0,0,0,0,1,0,0,1,0,6,2,10KS0168MME
120118 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,1,5,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,54,21,33,0,33,1,2,4,1,0,2,11,0,2,1,13,41,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,4,1,3,0,1,0,0,0,0,0,0,3,0,0,0,0,4,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,6,5,1,0,6,0,0,0,0,0,0,0,0,0,0,1,5,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,8,2,6,0,3,1,0,0,0,0,1,3,0,0,0,2,6,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5116 ,Instrumental Conducting (Orch) ,5,4,1,0,3,1,0,0,0,0,1,0,0,0,0,3,2,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265MMUS
120118 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,16,14,2,0,13,0,2,0,0,0,1,0,0,2,0,8,8,10KS0265MMUS
120118 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0168PHD
120118 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,19,9,10,0,12,0,0,1,0,0,0,6,0,1,1,6,13,10KS1481PHD
120118 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,70,27,43,0,48,13,2,5,0,0,0,1,1,2,0,65,5,10KR0148BFA
120118 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,4,2,2,0,3,0,0,0,0,0,0,1,0,0,0,3,1,10KR3933BFA
120118 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,8,0,8,0,6,2,0,0,0,0,0,0,0,0,0,8,0,10KR3935BFA
120118 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,10,1,9,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10KR0150BFA
120118 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,42,11,31,0,30,3,3,4,0,0,2,0,0,3,2,39,3,10KR0151BFA
120118 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,117,54,63,0,47,23,5,9,0,0,4,26,3,7,0,85,32,10KR0152BFA
120118 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,43,11,32,0,24,5,5,5,0,0,1,3,0,5,0,40,3,10KR0153BFA
120118 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,6,4,2,0,4,1,0,0,0,0,0,1,0,0,0,5,1,10KR0154BFA
120118 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,59,10,48,1,47,1,2,6,0,0,2,0,1,3,2,58,1,10KR0169BFA
120118 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,24,8,16,0,17,4,1,0,0,0,1,1,0,1,0,23,1,10KR5128BFA
120118 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,5,1,4,0,4,0,0,0,0,0,0,1,0,0,0,3,2,10KS0169EDM
120118 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,5,0,5,0,2,2,0,0,0,0,0,1,0,0,0,4,1,10KS0169MA
120118 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,7,0,7,0,4,0,0,1,0,0,0,2,0,0,0,2,5,10KS0250MA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,1,4,10KS0252MFA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0254MFA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,9,6,3,0,3,1,0,0,0,0,0,5,0,0,0,4,5,10KS0255MFA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,6,2,4,0,4,0,0,0,0,0,1,1,0,0,1,2,4,10KS0256MFA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,9,4,5,0,9,0,0,0,0,0,0,0,0,0,0,2,7,10KS0257MFA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,10KS0258MFA
120118 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,5,1,4,0,3,0,0,0,0,0,1,1,0,0,0,1,4,10KS0260MFA
120118 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,108,34,74,0,62,21,7,8,0,0,0,10,0,7,0,93,15,10KR4090NONE
120118 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,13,6,7,0,6,0,0,0,0,0,0,7,0,0,0,5,8,10KS0169PHD
120118 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,19,4,15,0,12,0,0,2,0,0,0,4,1,0,0,3,16,10KS0250PHD
120118 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,10KR0156BLA
120118 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,5095 ,Five-Year Program ,71,36,35,0,43,8,1,5,0,0,1,13,0,1,0,55,16,10KR5095BLA
120118 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,31,8,23,0,14,1,0,1,0,0,0,14,1,0,0,14,17,10KS0156MLA
120118 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,14,7,7,0,7,0,1,0,0,0,0,5,1,1,0,5,9,10KS0156PHD
120118 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,116,73,43,0,63,8,9,15,0,0,3,17,1,11,1,84,32,10KR0155BA
120118 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,39,17,22,0,19,1,2,6,0,0,3,8,0,2,1,16,23,10KS0155MUP
120118 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,23,13,10,0,9,1,0,0,0,0,0,13,0,0,0,6,17,10KS0274PHD
120118 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,505,286,219,0,305,47,10,41,2,3,15,78,4,13,5,388,117,10KR0146BS
120118 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,171,106,65,0,102,9,6,17,0,0,7,29,1,6,3,109,62,10KS0247MARC
120118 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,34,19,15,0,17,3,2,4,0,0,0,8,0,3,0,16,18,10KS0248MARC
120118 ,KR ,767 ,MS ,4091 ,Architectural Studies ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4091MS
120118 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,14,6,8,0,2,0,0,1,0,0,0,11,0,0,0,1,13,10KS0249PHD
120118 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,61,5,56,0,40,3,13,5,0,0,0,0,0,14,0,50,11,10KR0261BFA
120118 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,8,1,7,0,7,0,0,1,0,0,0,0,0,0,0,1,7,10KS0261MFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,8,3,5,0,6,1,0,0,0,0,1,0,0,0,0,5,3,10KR3980BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,23,7,16,0,15,1,2,3,0,0,0,2,0,2,0,20,3,10KR3985BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,27,14,13,0,13,0,10,3,0,0,1,0,0,12,0,24,3,10KR4081BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KR4082BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,4083 ,Scenic Technology ,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,10KR4083BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,6,5,1,0,5,0,0,1,0,0,0,0,0,0,0,6,0,10KR4084BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KR4085BFA
120118 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,3,1,2,0,0,1,0,0,0,0,1,1,0,0,0,2,1,10KR4086BFA
120118 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,8,4,4,0,4,0,0,1,0,0,0,2,1,0,0,1,7,10KS0162MA
120118 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,22,12,10,0,16,1,1,0,0,0,1,3,0,1,1,5,17,10KS0271MFA
120118 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,9,6,3,0,8,0,0,1,0,0,0,0,0,0,0,2,7,10KS0272MFA
120118 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,46,13,33,0,36,0,3,5,0,1,0,0,1,4,0,42,4,10KR4080NONE
120118 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,15,7,8,0,8,1,0,0,1,0,1,4,0,0,2,5,10,10KS0162PHD
120118 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,2598,1211,1384,3,1567,212,103,181,4,4,62,445,20,120,23,1729,869, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120118 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120118 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,27,14,13,0,20,3,1,2,0,0,0,1,0,1,1,24,3,10KS0067NDEG
120118 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,27,14,13,0,20,3,1,2,0,0,0,1,0,1,1,24,3, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120118 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120118 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,12,2,10,0,8,1,0,1,0,0,0,2,0,0,0,9,3,10KT0382BS
120118 ,KT ,238 ,NDEG ,5202 ,Communications and Media ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10KS5202NDEG
120118 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,38,16,22,0,7,3,2,6,0,0,2,17,1,4,2,9,29,10KS0279PHD
120118 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,14,5,9,0,3,1,1,1,0,0,1,7,0,2,0,2,12,10KS5202PHD
120118 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,626,193,433,0,406,61,39,42,1,0,13,59,5,42,5,526,100,10KT0277BS
120118 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,30,7,23,0,9,0,1,0,0,0,1,19,0,2,0,8,22,10KS0277MS
120118 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,  ,  ,36,21,15,0,23,1,3,1,0,0,2,6,0,4,0,27,9,10KT5201BS
120118 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,3869 ,Cinema Studies ,36,22,14,0,27,3,1,2,0,0,1,2,0,1,1,34,2,10KT5201BS
120118 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,5205 ,Media Studies ,46,16,30,0,26,8,6,4,0,0,0,2,0,6,0,41,5,10KT5201BS
120118 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,169,46,123,0,117,12,12,16,0,2,5,5,0,14,2,152,17,10KT0380BSJ
120118 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,157,55,102,0,101,9,24,10,0,0,4,8,1,26,1,132,25,10KT0381BSJ
120118 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,13,4,9,0,9,0,1,0,0,0,1,2,0,2,0,6,7,10KS0278MS
120118 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5287 ,Advertising ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KT5284BS
120118 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5289 ,News-Editorial Journalism ,4,0,4,0,3,0,1,0,0,0,0,0,0,1,0,4,0,10KT5284BS
120118 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,4,3,1,0,0,1,0,0,0,0,0,3,0,0,0,1,3,10KT0067NDEG
120118 ,KT ,934 ,NONE ,0390 ,General Curriculum ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KT0390NONE
120118 ,KT ,  ,  ,  ,Media ,  ,***College total*** ,1192,392,800,0,745,101,91,83,1,2,30,132,7,104,11,957,235, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120118 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120118 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,630,366,264,0,407,58,48,58,2,1,15,23,18,52,7,336,294,10KU0385JD
120118 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,14,7,7,0,0,0,0,0,0,0,0,14,0,0,0,0,14,10KS0281JSD
120118 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,80,28,52,0,0,2,1,0,0,1,0,76,0,1,0,2,78,10KS0281LLM
120118 ,KU ,853 ,NDEG ,0281 ,Law ,  ,  ,5,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10KS0281NDEG
120118 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,729,402,327,0,407,60,49,58,2,2,15,118,18,53,7,338,391, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120118 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120118 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,132,41,91,0,90,8,10,15,1,0,4,2,2,10,2,124,8,10KV0340BALA
120118 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,7,2,5,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KV8037BALA
120118 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,7,3,4,0,5,0,0,2,0,0,0,0,0,0,0,6,1,10KV5043BALA
120118 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120118 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,1,1,2,10KS0340MA
120118 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,55,16,39,0,31,3,1,3,1,1,1,12,2,1,1,13,42,10KS0340PHD
120118 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,76,49,27,0,63,4,0,8,0,0,1,0,0,1,0,75,1,10KV0334BSLA
120118 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120118 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,22,10,12,0,19,0,0,1,0,0,1,1,0,0,0,10,12,10KS0334MS
120118 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,28,15,13,0,14,0,0,0,0,0,0,14,0,0,0,1,27,10KS0334PHD
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,32,19,13,0,14,5,1,2,0,0,0,8,2,1,0,20,12,10KV0439BSLA
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,4,3,1,0,1,1,0,0,0,0,0,2,0,0,0,2,2,10KV8037BSLA
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3894BSLA
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,11,7,4,0,2,1,0,0,0,0,0,8,0,0,0,2,9,10KV3895BSLA
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,4,1,3,0,1,0,0,1,0,0,0,1,1,0,0,2,2,10KV3896BSLA
120118 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,70,26,44,0,60,7,0,2,0,0,0,1,0,0,0,69,1,10KV3897BSLA
120118 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,275,158,117,0,110,43,9,12,0,1,0,98,2,10,0,168,107,10KV0461BSLA
120118 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,4,1,3,0,0,1,0,0,0,0,0,3,0,0,0,1,3,10KV8037BSLA
120118 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,71,63,8,0,29,13,2,4,0,0,1,21,1,2,0,46,25,10KV1438BSLA
120118 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120118 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,6,5,1,0,5,0,0,0,0,0,1,0,0,1,1,5,1,10KS0290MS
120118 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,13,11,2,0,2,1,0,0,0,0,1,9,0,1,0,2,11,10KS0327MS
120118 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,15,8,7,0,1,0,0,0,0,0,0,14,0,0,0,1,14,10KS0328MS
120118 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,17,12,5,0,8,0,0,0,0,0,0,9,0,0,0,6,11,10KS0439MS
120118 ,KV ,257 ,NDEG ,0439 ,Mathematics ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0439NDEG
120118 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,350,217,133,0,154,28,5,15,0,2,3,138,5,7,0,204,146,10KV0439NONE
120118 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,151,101,50,0,56,6,0,5,0,0,2,79,3,0,2,13,138,10KS0439PHD
120118 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",  ,  ,29,12,17,0,19,3,0,2,0,0,0,5,0,0,0,24,5,10KV5086BSLA
120118 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,39,22,17,0,30,0,4,4,0,0,0,1,0,4,0,38,1,10KV5086BSLA
120118 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KV8037BSLA
120118 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,36,21,15,0,29,0,0,2,0,0,4,1,0,1,2,34,2,10KV5086BSLA
120118 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120118 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",  ,  ,5,4,1,0,4,0,0,0,0,0,0,1,0,0,0,4,1,10KV5281BSLA
120118 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,11,7,4,0,10,0,0,0,0,0,0,1,0,0,0,10,1,10KV5281BSLA
120118 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120118 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,8,5,3,0,3,2,2,0,0,0,0,1,0,2,0,7,1,10KV5281BSLA
120118 ,KV ,299 ,BALAS ,0338 ,Psychology ,  ,  ,4,0,4,0,2,1,0,1,0,0,0,0,0,0,0,4,0,10KV0338BALA
120118 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,1257,397,857,3,715,171,90,127,1,1,33,113,6,103,6,1088,169,10KV0338BSLA
120118 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,46,11,35,0,31,5,2,4,0,0,0,3,1,2,0,42,4,10KV8037BSLA
120118 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,139,49,90,0,68,10,7,8,0,1,2,43,0,8,4,23,116,10KS0338PHD
120118 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,3,3,0,0,0,0,2,0,0,0,0,1,0,2,0,2,1,10KV1008BALA
